patch_id,category,amount,dist_before,dist_after,delta
1164,Dining and Drinking,1,3.327986078945414,3.3716268809145795,0.043640801969165643
1169,Dining and Drinking,1,7.107111314100368,7.106026566403274,-0.0010847476970941017
1184,Dining and Drinking,1,3.0391189616617327,3.1503257208184836,0.11120675915675093
1185,Dining and Drinking,1,4.879059520528977,5.020149760217948,0.14109023968897105
1186,Dining and Drinking,1,2.807697970164683,2.366978349223566,-0.44071962094111683
1187,Dining and Drinking,1,2.455523630060305,2.086702019035765,-0.36882161102454036
1192,Dining and Drinking,1,4.064638991808154,4.104681938436391,0.04004294662823682
1197,Dining and Drinking,1,5.681437990943717,5.892325573520179,0.21088758257646223
1208,Dining and Drinking,1,3.941800344760172,3.100879004414593,-0.8409213403455791
1214,Dining and Drinking,1,5.899445556064144,5.777235392250724,-0.12221016381342054
1218,Dining and Drinking,1,7.277110125889763,7.168556052121149,-0.10855407376861415
1221,Dining and Drinking,1,4.5127957830758785,4.370532777803652,-0.1422630052722269
1224,Dining and Drinking,1,4.357493441619454,4.285670874736891,-0.07182256688256317
1228,Dining and Drinking,1,3.3879150421168367,3.467425671229385,0.07951062911254825
1232,Dining and Drinking,1,3.177009512766916,3.211581381883017,0.034571869116100995
2,Dining and Drinking,2,5.0180255984498485,5.184917934219278,0.16689233576942986
5,Dining and Drinking,2,3.2153929194574857,3.3056766996035414,0.09028378014605565
12,Dining and Drinking,2,2.4274717225890354,2.5736482271856764,0.146176504596641
21,Dining and Drinking,2,5.385291023395427,5.127306456196903,-0.25798456719852414
25,Dining and Drinking,2,3.1280683465504593,3.1607787503050346,0.032710403754575346
36,Dining and Drinking,2,2.0050709603263517,2.131247184213379,0.1261762238870272
37,Dining and Drinking,2,2.215943257811017,2.259657229102718,0.04371397129170074
49,Dining and Drinking,2,3.485027824405078,3.748179848496174,0.26315202409109606
53,Dining and Drinking,2,2.599107436156495,2.496601886017287,-0.10250555013920781
56,Dining and Drinking,2,2.0459128925750565,2.168280923978101,0.12236803140304442
64,Dining and Drinking,2,6.203475238789368,6.215478706068197,0.01200346727882895
67,Dining and Drinking,2,2.8641318796050084,2.865321912611541,0.0011900330065324205
69,Dining and Drinking,2,3.9516225699459415,3.9256812005554633,-0.025941369390478197
72,Dining and Drinking,2,2.40056597717942,2.4430376009229677,0.04247162374354785
74,Dining and Drinking,2,3.970697470071218,4.119336873127655,0.1486394030564373
77,Dining and Drinking,2,2.501584888583907,2.559301509159045,0.057716620575138045
84,Dining and Drinking,2,2.111536191233065,2.1664478616587166,0.05491167042565159
90,Dining and Drinking,2,3.212137939364232,2.859823979459253,-0.35231395990497916
97,Dining and Drinking,2,3.107970832812782,3.1812892932209698,0.07331846040818757
98,Dining and Drinking,2,3.088896095021928,3.1244446516586457,0.03554855663671752
99,Dining and Drinking,2,3.1507007454579243,3.2008790443669497,0.050178298909025365
109,Dining and Drinking,2,4.796165636718552,4.7517678493263755,-0.04439778739217637
111,Dining and Drinking,2,4.673310323769867,4.660174767504429,-0.013135556265437387
117,Dining and Drinking,2,1.6147446776124956,1.569567240676918,-0.04517743693557752
118,Dining and Drinking,2,1.3996616197236582,1.4402819338687542,0.04062031414509604
120,Dining and Drinking,2,1.590205309105996,1.6463773400553332,0.056172030949337204
124,Dining and Drinking,2,2.439396686929916,2.581690894846466,0.1422942079165499
126,Dining and Drinking,2,5.35741997426128,5.33207827700402,-0.025341697257259987
130,Dining and Drinking,2,3.5832607373307552,3.3770182196951253,-0.20624251763562995
144,Dining and Drinking,2,3.098325164556581,3.149839112933174,0.05151394837659318
149,Dining and Drinking,2,2.7504630486960027,2.864487992262979,0.11402494356697623
150,Dining and Drinking,2,3.5674270870402465,3.6735580212878096,0.10613093424756315
160,Dining and Drinking,2,2.088884998802002,2.058065220380519,-0.03081977842148298
164,Dining and Drinking,2,2.0878247182267944,2.107465490215102,0.019640771988307826
166,Dining and Drinking,2,3.0742581569146648,3.194877447816035,0.12061929090137014
173,Dining and Drinking,2,2.0344320176064943,2.1851434104923375,0.15071139288584323
186,Dining and Drinking,2,1.9988973020270724,2.0000760525479793,0.0011787505209068794
189,Dining and Drinking,2,3.8619416760250846,3.8028731740056605,-0.05906850201942415
199,Dining and Drinking,2,5.524269618738086,5.475643875088446,-0.04862574364964001
206,Dining and Drinking,2,3.697296737699345,3.7061913102458726,0.008894572546527701
208,Dining and Drinking,2,4.879290051527073,4.894697455898606,0.01540740437153243
209,Dining and Drinking,2,2.9565640782505636,2.964310228534803,0.007746150284239306
212,Dining and Drinking,2,2.351523873589208,2.4523162400836753,0.10079236649446743
213,Dining and Drinking,2,2.721461481896759,2.7135279266927923,-0.007933555203966769
220,Dining and Drinking,2,3.487603082213645,3.6914896750716784,0.20388659285803357
223,Dining and Drinking,2,5.632521059295711,5.512786866111282,-0.11973419318442868
234,Dining and Drinking,2,5.566811573251901,4.0578229038109,-1.5089886694410009
237,Dining and Drinking,2,4.383398643403752,4.210478669525607,-0.1729199738781455
