patch_id,z1,z2,score,n_poi,role
1094,-1.2203911542892456,-3.3728621006011963,0.7783765403850518,47,other
1108,0.9295727014541626,0.20667250454425812,0.3667070005855422,25,other
1114,1.8387691974639893,0.9856881499290466,0.5676444739499075,29,other
1117,-3.7802603244781494,-2.531135320663452,0.5130516294889842,15,other
1118,-4.052224159240723,-3.169374465942383,0.5086831405152217,13,other
1120,1.5213096141815186,1.013708233833313,0.5100135500852314,21,other
1124,-3.2902233600616455,-3.4567623138427734,0.5340807040139202,19,other
1126,-3.5691308975219727,-2.3922414779663086,0.48617726888724555,11,other
1134,-4.068218231201172,-0.5479248762130737,0.4988872259378798,13,other
1136,-0.6725104451179504,3.2788760662078857,0.7778328189646859,12,other
1138,-4.752811908721924,-3.6885058879852295,0.6910962545080591,11,other
1146,0.45392677187919617,0.5390865206718445,0.4488445423904279,15,other
1150,2.33526611328125,3.815443277359009,0.5156376308687692,23,other
1159,-1.9932734966278076,1.0884065628051758,0.6017471038751707,16,other
1161,-0.7472965121269226,-0.9878600835800171,0.29419077903100826,17,other
1164,-0.18906326591968536,-1.5217252969741821,0.3725860766119103,26,other
1169,-4.232306003570557,-3.012819766998291,0.6008491702906289,16,other
1184,1.2383278608322144,2.2103347778320312,0.5967708989218855,13,other
1185,-2.8766376972198486,-2.732194423675537,0.41547670646296603,14,other
1186,-3.6329758167266846,-2.9470717906951904,0.47261995073417906,12,other
1187,-0.8519396185874939,2.942246913909912,0.6730728344771735,12,other
1192,-3.1810760498046875,-2.54560923576355,0.44818933881618983,11,other
1197,1.507595419883728,3.4267923831939697,0.516451854000405,18,other
1208,-2.9293031692504883,2.0005195140838623,0.5805384769609877,14,other
1214,-4.603071689605713,-3.764338970184326,0.6263837302578465,11,other
1218,0.8218937516212463,4.347838878631592,0.8293432835269775,10,other
1221,-4.727726936340332,-3.8709988594055176,0.7155131697051375,10,other
1224,-5.145107746124268,-0.9284958243370056,1.1975274232188764,10,other
1228,-1.868088960647583,-2.1986680030822754,0.5028814308830878,16,other
1232,-2.814927101135254,-1.7201677560806274,0.5543934824587714,15,other
